customer_id,first_name,last_name,email,phone,address_line1,city,region,postal_code,country,customer_segment,signup_date
CUST100176,David,Johnson,david.johnson176@example.com,+1-394-999-9393x305,975 Melissa Overpass,Taylorborough,Iowa,04725,United States,New,2025-01-11
CUST100177,Kathy,Smith,kathy.smith177@example.com,563-833-1279x757,96569 Abigail Mission Suite 038,Terrellton,Oklahoma,51278,United States,Returning,2025-12-11
CUST100178,Kathy,Estes,kathy.estes178@example.com,647.264.4726,7181 Kimberly Square,South Robert,New Hampshire,03766,United States,Returning,2023-01-28
CUST100179,Shawn,Mosley,shawn.mosley179@example.com,971.745.2111,689 Nicholas Light,Port Georgemouth,Oregon,86946,United States,Returning,2022-10-31
CUST100180,Fernando,Thomas,fernando.thomas180@example.com,001-206-944-7421x23094,8097 Jay Shoals Suite 767,New Carolbury,Oklahoma,36953,United States,Loyalty,2026-04-19
CUST100181,Lori,Clark,lori.clark181@example.com,(620)750-2099,16224 Tammy Summit,Sarahland,Wyoming,39730,United States,Returning,2024-04-19
CUST100182,Miguel,Gray,miguel.gray182@example.com,768-814-7214,390 Ashley Roads,South Jenniferport,Nevada,80303,United States,VIP,2024-03-31
CUST100183,Jordan,Andrews,jordan.andrews183@example.com,+1-652-599-7877x293,07139 Gutierrez Isle,Annborough,Alabama,84468,United States,New,2023-04-08
CUST100184,Hannah,King,hannah.king184@example.com,744-888-5015,35577 Debbie Orchard,Lake Steven,Ohio,44424,United States,Returning,2025-06-27
CUST100185,Kristen,Gutierrez,kristen.gutierrez185@example.com,001-308-449-5880x3955,56829 Lopez Crescent Suite 504,Millerbury,Mississippi,59733,United States,Returning,2024-02-17
CUST100186,Javier,Turner,javier.turner186@example.com,450-531-7807,8452 Lynn Path Apt. 307,Reeveshaven,Delaware,01039,United States,Loyalty,2024-03-14
CUST100187,Sarah,Mcdaniel,sarah.mcdaniel187@example.com,+1-715-570-1840x943,4857 Joseph Estate,Dannyside,North Carolina,13919,United States,New,2023-04-24
CUST100188,Amy,Dunn,amy.dunn188@example.com,224-493-2149x587,0160 Ronald Fall,Jensenport,Michigan,26472,United States,New,2026-02-03
CUST100189,Christian,Livingston,christian.livingston189@example.com,001-679-721-7174x77332,55770 Thomas Keys Suite 724,Cassandraberg,North Carolina,13992,United States,Returning,2025-01-02
CUST100190,Lisa,Robles,lisa.robles190@example.com,981-848-7696x39382,3966 Stephens Freeway,Lake Elizabeth,West Virginia,93812,United States,Returning,2026-06-09
CUST100191,Mary,Wilson,mary.wilson191@example.com,+1-875-781-7246x191,013 Paige Throughway Apt. 227,Petershire,New Hampshire,26147,United States,New,2023-04-21
CUST100192,Erin,Stewart,erin.stewart192@example.com,001-846-451-9098,58008 Rodriguez Haven Apt. 369,Garrettfurt,Montana,50513,United States,New,2025-04-04
CUST100193,Amy,Bates,amy.bates193@example.com,223.486.5624x2201,621 Dawn Mall Suite 969,South William,Oklahoma,59489,United States,VIP,2024-10-29
CUST100194,Michael,Lopez,michael.lopez194@example.com,+1-209-973-8468x950,97128 Marshall Common Apt. 371,Chloemouth,Ohio,01914,United States,Returning,2025-07-17
CUST100195,Shawn,Escobar,shawn.escobar195@example.com,001-656-654-4209,792 Diana Highway,West Toddberg,North Carolina,10575,United States,Loyalty,2023-12-02
CUST100196,Johnathan,Gilbert,johnathan.gilbert196@example.com,540-919-2927x524,051 Caitlin View,Port Tyler,Nebraska,50723,United States,Returning,2023-07-31
CUST100197,Donna,Barber,donna.barber197@example.com,(939)850-4102,7836 Wells Drive Suite 047,Gregoryhaven,Utah,05877,United States,New,2022-05-20
CUST100198,Samantha,Walsh,samantha.walsh198@example.com,(794)454-4149x67393,001 Robert Pine Apt. 753,Johnathanton,Alaska,81686,United States,VIP,2022-05-03
CUST100199,Brian,Wheeler,brian.wheeler199@example.com,491.311.9269,4717 Hammond Square,Jonathanland,Louisiana,08678,United States,Loyalty,2024-10-23
CUST100200,Paul,Ferrell,paul.ferrell200@example.com,442-871-7396x271,174 Austin Cliffs,Kimberlytown,New York,20011,United States,VIP,2021-07-24
CUST100201,Sarah,Ortega,sarah.ortega201@example.com,525-269-0877x661,719 Cook Hollow Suite 015,Christophermouth,Wisconsin,38506,United States,VIP,2023-04-14
CUST100202,Gregory,Williams,gregory.williams202@example.com,(234)561-5717x3203,1847 Levy Brook Apt. 505,South Davidhaven,New Jersey,89378,United States,Loyalty,2026-02-13
CUST100203,Edward,Riley,edward.riley203@example.com,402-270-7903,041 Carr Village,Port Lisaville,New York,78485,United States,New,2023-06-07
CUST100204,Bryan,Harris,bryan.harris204@example.com,365-619-8253x09251,2582 Sanchez Prairie,East Craigfurt,Wyoming,21178,United States,Returning,2021-09-08
CUST100205,Nichole,Miller,nichole.miller205@example.com,4216946723,3290 Jennifer Ridge Apt. 456,New Joeville,North Dakota,13042,United States,New,2024-08-19
CUST100206,Michelle,Hatfield,michelle.hatfield206@example.com,237.734.0312x77220,64597 Dan Center Apt. 207,North Pattymouth,Pennsylvania,76491,United States,Returning,2024-04-29
CUST100207,Robert,Burgess,robert.burgess207@example.com,931-253-1363x63179,39726 Taylor Stravenue Apt. 543,Davidshire,Arkansas,37280,United States,New,2022-09-19
CUST100208,Daniel,Owens,daniel.owens208@example.com,(925)534-9292x98316,4063 Mark Prairie Apt. 929,South Tinaton,New Mexico,96639,United States,Returning,2025-11-04
CUST100209,Arthur,Schmidt,arthur.schmidt209@example.com,517.373.1806x3254,4279 Tiffany Mountain,Port Jacqueline,Idaho,49052,United States,VIP,2025-07-03
CUST100210,Jane,Smith,jane.smith210@example.com,+1-316-758-0464x9893,501 Diaz River,West Michaelside,Virginia,09283,United States,New,2026-04-29
CUST100211,Jenna,Harris,jenna.harris211@example.com,238-317-9335x54864,7788 Theodore Place Suite 795,East Patriciamouth,Colorado,11009,United States,Loyalty,2024-11-16
CUST100212,Rachael,Roberts,rachael.roberts212@example.com,212-641-2723,827 Fisher Street Apt. 431,Port Lauriehaven,Tennessee,44525,United States,Returning,2025-01-21
CUST100213,Beth,Rios,beth.rios213@example.com,979-788-7749x24243,25472 Jennifer Heights Apt. 222,North Blake,Massachusetts,75805,United States,Returning,2022-08-18
CUST100214,Scott,Wood,scott.wood214@example.com,480.655.2578,67275 Adam Streets,Deborahport,New Mexico,38489,United States,VIP,2026-06-08
CUST100215,Elizabeth,Marsh,elizabeth.marsh215@example.com,001-575-917-0281x4069,50939 Kimberly Trafficway Suite 301,Rhodesland,North Carolina,52198,United States,VIP,2023-03-18
CUST100216,Tracy,Morrison,tracy.morrison216@example.com,905.362.6565x04554,767 Martin Stream,Chandlerchester,Florida,77463,United States,Returning,2022-04-15
CUST100217,Douglas,Turner,douglas.turner217@example.com,451.596.1064x62879,4870 Davenport Hollow,Hansenmouth,Iowa,04018,United States,Loyalty,2021-07-29
CUST100218,Eric,Evans,eric.evans218@example.com,+1-771-946-2730x1471,7158 Megan Estates Apt. 257,West Frank,Louisiana,47839,United States,New,2025-02-14
CUST100219,Daisy,Friedman,daisy.friedman219@example.com,4447818321,445 Amanda Knoll Apt. 028,Nathanfort,Nebraska,45106,United States,New,2022-12-10
CUST100220,Curtis,Moore,curtis.moore220@example.com,938.398.8816,07545 Lisa Ranch,Geraldport,Alaska,98078,United States,VIP,2022-07-25
CUST100221,Jeffrey,Vincent,jeffrey.vincent221@example.com,(334)223-2161,0310 Taylor Glen Apt. 140,Port Davidborough,Pennsylvania,26718,United States,Returning,2023-02-16
CUST100222,Ellen,Johnson,ellen.johnson222@example.com,(349)355-2893,334 Rachel Plain,Lake Coreyborough,North Carolina,93268,United States,Returning,2025-08-04
CUST100223,Michael,Lawrence,michael.lawrence223@example.com,312.956.6383x615,275 Hawkins Canyon,West Tristanfurt,Maine,60393,United States,Loyalty,2024-03-17
CUST100224,Gloria,Randall,gloria.randall224@example.com,486.246.3175,167 David Locks Suite 912,West Theresamouth,Illinois,78483,United States,New,2024-12-29
CUST100225,David,Massey,david.massey225@example.com,001-674-499-4657x9678,14773 Anthony Street Apt. 170,South Cassandra,Massachusetts,20520,United States,Returning,2024-02-17
CUST100226,Christy,Davis,christy.davis226@example.com,687-773-4778,61675 Ramos Camp,East Angelaport,Virginia,22015,United States,Returning,2025-09-25
CUST100227,Ryan,Edwards,ryan.edwards227@example.com,(271)897-8897x7828,9695 Flores Burgs Apt. 255,Port Patriciamouth,Missouri,13260,United States,Loyalty,2025-03-13
CUST100228,Michael,Howard,michael.howard228@example.com,(403)233-4911x415,76986 Smith Mountains Apt. 569,Morrisville,New York,13615,United States,New,2023-04-22
CUST100229,Matthew,Shaw,matthew.shaw229@example.com,001-252-694-5637x18344,91919 Nelson Port Suite 635,Lake Madisonhaven,Maryland,57243,United States,VIP,2026-02-23
CUST100230,Lawrence,Perry,lawrence.perry230@example.com,998-678-2082x973,083 Ford Garden Apt. 466,Michelleland,South Dakota,27181,United States,New,2025-01-23
CUST100231,Joseph,Mitchell,joseph.mitchell231@example.com,(249)536-3123,7866 James Groves Apt. 044,Lake Melissa,Washington,64181,United States,New,2021-09-21
CUST100232,Brian,Mosley,brian.mosley232@example.com,694-916-5162x31981,91559 Shaffer Summit,South Jeffery,Connecticut,23458,United States,Returning,2023-05-18
CUST100233,Tara,Gonzales,tara.gonzales233@example.com,690-478-5158x673,5409 Mckenzie Shore Apt. 348,Parkerstad,Utah,16498,United States,Returning,2026-02-07
CUST100234,Michelle,Mathews,michelle.mathews234@example.com,(206)644-1343x2756,7656 Madison Square,Williamstad,Nebraska,79421,United States,New,2026-03-19
CUST100235,Joan,Chavez,joan.chavez235@example.com,7023720634,38296 Hayes Well,West Glenn,Pennsylvania,43437,United States,New,2023-12-14
CUST100236,James,Perry,james.perry236@example.com,(566)393-0089,42069 Burke Drive Apt. 529,North Jenniferchester,Wyoming,59969,United States,Loyalty,2025-10-04
CUST100237,David,Reeves,david.reeves237@example.com,544.676.2639,2620 Cherry Freeway,Solomonstad,Pennsylvania,90189,United States,New,2025-06-14
CUST100238,Christopher,Harrison,christopher.harrison238@example.com,963-766-9411x80053,48964 Lambert Curve,New Harryburgh,North Carolina,65098,United States,Returning,2024-06-09
CUST100239,Natalie,Anderson,natalie.anderson239@example.com,686-624-1502x74564,2572 Brown Drive Apt. 320,Greenmouth,Nevada,15708,United States,Returning,2025-10-06
CUST100240,Billy,Kelly,billy.kelly240@example.com,001-487-477-1215x134,939 Alicia Ports Apt. 613,Rhodesmouth,Alaska,37762,United States,Returning,2022-08-05
CUST100241,Phillip,Garza,phillip.garza241@example.com,252-701-7774,975 Jason Causeway,Marcuston,West Virginia,09770,United States,Returning,2026-03-17
CUST100242,Stephanie,James,stephanie.james242@example.com,(342)636-1032x6642,4925 Marilyn Passage Apt. 776,Adamschester,Colorado,99655,United States,Returning,2025-02-23
CUST100243,Lisa,Austin,lisa.austin243@example.com,(961)808-5732x78814,4224 Alexandra Hill,New Charleston,North Carolina,14608,United States,VIP,2025-11-24
CUST100244,Roger,Davis,roger.davis244@example.com,+1-294-354-9180x17226,459 Todd Mission Suite 523,North Julie,Rhode Island,34490,United States,New,2022-06-17
CUST100245,Ryan,Smith,ryan.smith245@example.com,(810)627-7697x4995,20310 Michele Fords,Wongbury,Nevada,82559,United States,Loyalty,2026-02-19
CUST100246,James,Turner,james.turner246@example.com,927.560.1227x770,9605 Curtis Vista,Pettyfort,West Virginia,76347,United States,New,2026-04-09
CUST100247,Yolanda,Johnson,yolanda.johnson247@example.com,(378)699-7308x0695,1795 Terry Brooks Apt. 437,Samuelhaven,Iowa,77526,United States,Returning,2024-06-09
CUST100248,Sandra,Castaneda,sandra.castaneda248@example.com,001-372-946-6572x934,32971 Hahn Park,Jimmyside,Arkansas,02877,United States,Returning,2024-08-09
CUST100249,Nicole,Kelly,nicole.kelly249@example.com,(528)301-5619,4550 Kemp Walk,Lake Brentmouth,New Jersey,99560,United States,New,2022-07-01
CUST100250,Theresa,Harrington,theresa.harrington250@example.com,+1-918-908-1213x524,55213 Montes Trafficway,East Maryfort,Michigan,38086,United States,Returning,2025-11-07
CUST100251,George,Adams,george.adams251@example.com,001-965-732-8632x666,2081 Matthew Locks,South Bryan,Wisconsin,05362,United States,Loyalty,2022-11-02
CUST100252,Rachel,Brown,rachel.brown252@example.com,+1-484-866-8455x0489,389 Terry Valleys Suite 341,New Matthewberg,North Dakota,71383,United States,New,2023-12-21
CUST100253,Jason,Hunt,jason.hunt253@example.com,385-220-0894x3468,8510 Shane Ports Apt. 753,West Kevin,Texas,94198,United States,Returning,2026-06-05
CUST100254,Emily,Klein,emily.klein254@example.com,331.258.9357x12661,73715 Chapman Path Suite 497,Barajasfort,Washington,55147,United States,VIP,2022-12-09
CUST100255,Drew,Martinez,drew.martinez255@example.com,001-772-388-1377x028,15940 David Inlet Suite 447,Port Douglasshire,Nebraska,06877,United States,VIP,2024-02-25
CUST100256,Pamela,Lewis,pamela.lewis256@example.com,001-970-718-5106x7949,9228 Gill Shores Suite 251,Hughesfurt,Michigan,71410,United States,New,2021-12-11
CUST100257,Susan,Wu,susan.wu257@example.com,001-241-520-9481x8139,018 Suzanne Harbor Apt. 397,Port Amandamouth,Montana,77688,United States,New,2021-12-08
CUST100258,Travis,Peck,travis.peck258@example.com,662-460-8564x11182,1246 Brian Islands,North Jennifer,Maryland,51611,United States,New,2022-05-24
CUST100259,Luke,Gutierrez,luke.gutierrez259@example.com,346-610-3399x37886,7861 Johnson Roads,North Joseph,Pennsylvania,88987,United States,VIP,2022-06-02
CUST100260,John,Peters,john.peters260@example.com,(749)467-1832,687 Aaron Mountain,Deniseburgh,Alabama,08388,United States,Loyalty,2025-08-28
CUST100261,Joshua,King,joshua.king261@example.com,+1-865-339-8402x89141,846 Cheryl Unions,Nicolemouth,South Dakota,34758,United States,Loyalty,2025-05-28
CUST100262,Joshua,Bates,joshua.bates262@example.com,853-979-5020x97002,118 Patricia Via Suite 156,Paultown,Delaware,61147,United States,Returning,2024-09-15
CUST100263,Sharon,Wallace,sharon.wallace263@example.com,504.953.1943,47930 Tracey Route Suite 149,Jacksonborough,Texas,97338,United States,New,2026-05-14
CUST100264,Emily,Morrison,emily.morrison264@example.com,(619)521-2493,894 Smith Meadow,Port Sheilachester,Nebraska,36419,United States,Loyalty,2022-08-04
CUST100265,Erin,Owens,erin.owens265@example.com,(580)730-4687x506,036 Sally Flat,West Lance,South Dakota,82459,United States,Loyalty,2022-05-18
CUST100266,Anthony,Reynolds,anthony.reynolds266@example.com,2957431735,99717 Christopher Circle,South Lawrenceland,Florida,08627,United States,Returning,2025-04-24
CUST100267,Brian,Bishop,brian.bishop267@example.com,(211)908-0466x19639,6991 Curtis Spring Apt. 785,North Curtis,Rhode Island,93994,United States,VIP,2022-02-16
CUST100268,Brittany,Randall,brittany.randall268@example.com,001-428-545-6797,02496 Collins Plains,East Terrance,Rhode Island,45445,United States,Returning,2024-01-12
CUST100269,Miguel,Smith,miguel.smith269@example.com,001-520-538-8065,53779 Christian Port,Christinachester,Michigan,21771,United States,New,2022-06-12
CUST100270,Shawn,Mccormick,shawn.mccormick270@example.com,5739033793,636 Margaret Avenue Suite 015,New Dariusport,New Hampshire,25981,United States,Loyalty,2026-07-15
CUST100271,Roberta,Ward,roberta.ward271@example.com,5334423425,24102 Pena Creek,Sharonport,New Jersey,31977,United States,New,2024-09-12
CUST100272,Lisa,Guerrero,lisa.guerrero272@example.com,896.511.2233x86559,938 Clarke Islands,North Crystal,Louisiana,17076,United States,Returning,2025-11-17
CUST100273,Tanya,Blackwell,tanya.blackwell273@example.com,717.991.2868,55877 Adams Locks Apt. 333,Royfurt,Indiana,40608,United States,VIP,2025-03-03
CUST100274,Pamela,Duncan,pamela.duncan274@example.com,(248)912-1478x539,7766 Ballard Island Suite 602,Hallland,Minnesota,11303,United States,New,2024-01-23
CUST100275,Megan,Hunt,megan.hunt275@example.com,+1-714-631-1150x8353,439 Yesenia Terrace Suite 044,Kristafurt,Montana,76516,United States,New,2021-08-27
CUST100276,Thomas,Hunt,thomas.hunt276@example.com,001-326-733-3738x98775,6377 Nicholas Ports,West Sherry,Alabama,66010,United States,New,2024-07-27
CUST100277,Matthew,Barnes,matthew.barnes277@example.com,+1-868-845-9090x22599,1863 Rodriguez Port,Fowlerport,Colorado,22969,United States,Returning,2022-06-11
CUST100278,Emily,Thompson,emily.thompson278@example.com,001-397-902-3164x334,8025 Myers Creek,New Robert,West Virginia,09513,United States,New,2024-11-11
CUST100279,Stephanie,Glenn,stephanie.glenn279@example.com,(534)967-2994,02716 Alicia Port Suite 779,Lake Christophermouth,Minnesota,92292,United States,Returning,2024-02-01
CUST100280,Peter,Colon,peter.colon280@example.com,(363)829-6762,24841 Regina Loop,West Charlesville,North Carolina,43232,United States,Loyalty,2025-01-16
CUST100281,Shannon,King,shannon.king281@example.com,307.401.7656x36004,777 Christopher Shoals Apt. 727,Mckenzieburgh,Alaska,80060,United States,New,2022-05-30
CUST100282,Gregory,Martinez,gregory.martinez282@example.com,001-562-910-4275x2308,816 Wallace Rapid,North Kelseyborough,Kansas,49606,United States,Returning,2023-08-02
CUST100283,James,Smith,james.smith283@example.com,2058313122,5839 Sarah Locks,Martinezborough,Connecticut,47238,United States,New,2024-04-21
CUST100284,Glenn,Morales,glenn.morales284@example.com,606-937-3149x50136,892 Haley Rapid,Tinafurt,Utah,91428,United States,Returning,2022-09-08
CUST100285,Martin,Reid,martin.reid285@example.com,001-257-515-0997x683,143 Todd River,North Devinfort,Maine,26979,United States,VIP,2022-11-05
CUST100286,Nicholas,May,nicholas.may286@example.com,897.652.4508,55338 Rebecca Shores,Port Grace,Washington,29657,United States,Loyalty,2024-10-19
CUST100287,Adrienne,White,adrienne.white287@example.com,+1-501-571-3023x2129,7423 Roger Rest,West Justin,New Hampshire,83810,United States,New,2023-04-08
CUST100288,Joseph,Harrington,joseph.harrington288@example.com,856-462-7768,66149 Angela Extensions Suite 674,Campbellside,Rhode Island,63526,United States,Returning,2022-03-02
CUST100289,Mathew,Espinoza,mathew.espinoza289@example.com,823.800.8576,7491 Dyer Crossing Suite 923,Kruegerstad,North Carolina,93447,United States,New,2025-09-17
CUST100290,Cynthia,Richardson,cynthia.richardson290@example.com,4666337050,243 Alexander Trail Apt. 669,New Reneechester,Hawaii,56451,United States,New,2023-09-15
